Paper_ID,Paper,Author_ID,Author_name,Paper_Type,Conference_Type,Source_ID,Source,Year,Document_Type,Volume_Proceeding,Reviewer_1_ID,Reviewer_1,Reviewer_2_ID,Reviewer_2,Handler_ID,Handler,Handler_Type,Area_ID,Areas,Review_ID,Reviewer_Decision,Reviewer_Text,Venue_plus_Volume_Proceeding,Proceeding_Volume_ID
53e9b388b7602d9703e6d6ba,Imaging Arterial Fibres Using Diffusion Tensor Imaging - Feasibility Study and Preliminary Results,53f43762dabfaeb2ac05bdbd,Caitríona Lally,Full Paper,None,S25064,EURASIP J. Adv. Sig. Proc.,2010,Journal,2010,RV68322,Paige Riley,RV76191,Shannon Huff,H33845,hwuvtfcsrm,Editor,AR46847,bioengineering,R51656,Rejected,"MR diffusion tensor imaging (DTI) was used to analyze the fibrous structure of aortic tissue. A fresh porcine aorta was imaged at 7T using a spin echo sequence with the following parameters: matrix 128  Open image in new window  128 pixel; slice thickness 0.5 mm; interslice spacing 0.1 mm; number of slices 16; echo time 20.3 s; field of view 28 mm  Open image in new window  28 mm. Eigenvectors from the diffusion tensor images were calculated for the central image slice and the averaged tensors and the eigenvector corresponding to the largest eigenvalue showed two distinct angles corresponding to near  Open image in new window  and  Open image in new window  to the transverse plane of the aorta. Fibre tractography within the aortic volume imaged confirmed that fibre angles were oriented helically with lead angles of  Open image in new window  and  Open image in new window . The findings correspond to current histological and microscopy data on the fibrous structure of aortic tissue, and therefore the eigenvector maps and fibre tractography appear to reflect the alignment of the fibers in the aorta. In view of current efforts to develop noninvasive diagnostic tools for cardiovascular diseases, DTI may offer a technique to assess the structural properties of arterial tissue and hence any changes or degradation in arterial tissue.",No,No
53e9b388b7602d9703e6d705,The emerging discourse of knowledge management: a new dawn for information science research?,53f4331bdabfaee0d9b44407,Ashok Jashapara,Demo Paper,None,S29259,J. Information Science,2005,Journal,31,RV64739,Jenna Sullivan,RV72758,Paul Gutierrez,H37345,zwnqatabae,Editor,AR44923,resituating knowledge management,R57348,Rejected,"Information science has played a limited role in providing fresh insights into the emerging interdisciplinary discourse of knowledge management. There are opportunities and challenges posed by the new discourse. An analysis of the knowledge management literature within information science journals shows a need for a wider academic perspective and a more philosophically grounded one. As the current knowledge management discourse is fragmented, we propose an integrative, interdisciplinary framework that would be useful for resituating knowledge management among scholars and practitioners. The principal pillars of this theoretical framework are organizational learning; systems and technology; and culture and strategy. Current criticisms of the knowledge management discourse are closely examined. The notions of knowledge sharing, social capital and organizational learning processes provide fundamental insights into knowledge management. These processes are explored from a social, cognitive and technological perspective.",No,No
53e9b388b7602d9703e6d707,A design pattern coupling role and component concepts: Application to medical software,53f464d3dabfaec09f2396f9,Jean-Baptiste Fasquel,Demo Paper,None,S26900,Journal of Systems and Software,2011,Journal,84,RV62097,Alicia Aguilar,RV76836,Daniel Walter,H33046,xuplqkewrh,Editor,AR42056,code element,R53476,Rejected,"Abstract: One of the challenges in software development regards the appropriate coupling of separated code elements in order to correctly build initially expected high-level software functionalities. In this context, we address issues related to the dynamic composition of such code elements (i.e. how they are dynamically plugged together) as well as their collaboration (i.e. how they work together). We also consider the limitation of build-level dependencies, to avoid the entire re-compilation and re-deployment of a software when modifying it or integrating new functionalities. To solve these issues, we propose a new design pattern coupling role and component concepts and illustrate its relevance for medical software. Compared to most related works focusing on few role concepts while ignoring others, the proposed pattern integrates many role concepts as first-class entities, including in particular a refinement of the notion of collaboration. Another significant contribution of our proposal concerns the coupling of role and component concepts. Roles are related to the functional aspects of a target software program (composition and collaboration of functional units). Components correspond to the physical distribution of code elements with limited build-level dependencies. As illustrated in this paper, such a coupling enables to instantiate a software program using a generic main program together with a description file focusing on software functionalities only. Related code elements are transparently retrieved and composed at run-time before appropriately collaborating, regardless the specificity of their distribution over components.",No,No
53e9b388b7602d9703e6d707,A design pattern coupling role and component concepts: Application to medical software,53f45204dabfaee4dc80069a,Johan Moreau,Demo Paper,None,S26900,Journal of Systems and Software,2011,Journal,84,RV62097,Alicia Aguilar,RV76836,Daniel Walter,H33046,xuplqkewrh,Editor,AR42056,code element,R53476,Rejected,"Abstract: One of the challenges in software development regards the appropriate coupling of separated code elements in order to correctly build initially expected high-level software functionalities. In this context, we address issues related to the dynamic composition of such code elements (i.e. how they are dynamically plugged together) as well as their collaboration (i.e. how they work together). We also consider the limitation of build-level dependencies, to avoid the entire re-compilation and re-deployment of a software when modifying it or integrating new functionalities. To solve these issues, we propose a new design pattern coupling role and component concepts and illustrate its relevance for medical software. Compared to most related works focusing on few role concepts while ignoring others, the proposed pattern integrates many role concepts as first-class entities, including in particular a refinement of the notion of collaboration. Another significant contribution of our proposal concerns the coupling of role and component concepts. Roles are related to the functional aspects of a target software program (composition and collaboration of functional units). Components correspond to the physical distribution of code elements with limited build-level dependencies. As illustrated in this paper, such a coupling enables to instantiate a software program using a generic main program together with a description file focusing on software functionalities only. Related code elements are transparently retrieved and composed at run-time before appropriately collaborating, regardless the specificity of their distribution over components.",No,No
53e9b388b7602d9703e6dbcb,Controllability and stabilizability of a networked control system with periodic communication constraints.,53f80f4edabfae938c6fa307,Tatsuo Suzuki,Demo Paper,None,S28993,Systems & Control Letters,2011,Journal,60,RV67092,Dr. David Wilson MD,RV77899,Jonathan Ritter,H31689,ecrpipmoof,Editor,AR46820,Networked control system,R56775,Accepted,"This paper proposes a new model for a networked control system and considers its controllability and stabilizability. To control a linear time-invariant discrete-time plant via a bus with limited capacity, we introduce a hold device and a communication sequence which follows a given ω-periodic pattern. Incorporating the communication sequences and hold device into the original plant amounts to extending the original time-invariant state equation to a ω-periodic one which has the higher order. We assume that the communication sequence is admissible. It is shown that controllability and stabilizability of the plant are preserved in the periodic extended system under the assumption that the zeros of the communication sequence characteristic polynomial do not coincide with the eigenvalues of the plant.",Systems & Control Letters 60,VP88065
53e9b388b7602d9703e6dbcb,Controllability and stabilizability of a networked control system with periodic communication constraints.,5609325745cedb3396e4f3d7,Michio Kono,Demo Paper,None,S28993,Systems & Control Letters,2011,Journal,60,RV67092,Dr. David Wilson MD,RV77899,Jonathan Ritter,H31689,ecrpipmoof,Editor,AR46820,Networked control system,R56775,Accepted,"This paper proposes a new model for a networked control system and considers its controllability and stabilizability. To control a linear time-invariant discrete-time plant via a bus with limited capacity, we introduce a hold device and a communication sequence which follows a given ω-periodic pattern. Incorporating the communication sequences and hold device into the original plant amounts to extending the original time-invariant state equation to a ω-periodic one which has the higher order. We assume that the communication sequence is admissible. It is shown that controllability and stabilizability of the plant are preserved in the periodic extended system under the assumption that the zeros of the communication sequence characteristic polynomial do not coincide with the eigenvalues of the plant.",Systems & Control Letters 60,VP88065
53e9b388b7602d9703e6dbcb,Controllability and stabilizability of a networked control system with periodic communication constraints.,53f476bbdabfaedf436865cb,Nobuya Takahashi,Demo Paper,None,S28993,Systems & Control Letters,2011,Journal,60,RV67092,Dr. David Wilson MD,RV77899,Jonathan Ritter,H31689,ecrpipmoof,Editor,AR46820,Networked control system,R56775,Accepted,"This paper proposes a new model for a networked control system and considers its controllability and stabilizability. To control a linear time-invariant discrete-time plant via a bus with limited capacity, we introduce a hold device and a communication sequence which follows a given ω-periodic pattern. Incorporating the communication sequences and hold device into the original plant amounts to extending the original time-invariant state equation to a ω-periodic one which has the higher order. We assume that the communication sequence is admissible. It is shown that controllability and stabilizability of the plant are preserved in the periodic extended system under the assumption that the zeros of the communication sequence characteristic polynomial do not coincide with the eigenvalues of the plant.",Systems & Control Letters 60,VP88065
53e9b388b7602d9703e6dbcb,Controllability and stabilizability of a networked control system with periodic communication constraints.,53f430e7dabfaee1c0a60f3b,Osamu Sato,Demo Paper,None,S28993,Systems & Control Letters,2011,Journal,60,RV67092,Dr. David Wilson MD,RV77899,Jonathan Ritter,H31689,ecrpipmoof,Editor,AR46820,Networked control system,R56775,Accepted,"This paper proposes a new model for a networked control system and considers its controllability and stabilizability. To control a linear time-invariant discrete-time plant via a bus with limited capacity, we introduce a hold device and a communication sequence which follows a given ω-periodic pattern. Incorporating the communication sequences and hold device into the original plant amounts to extending the original time-invariant state equation to a ω-periodic one which has the higher order. We assume that the communication sequence is admissible. It is shown that controllability and stabilizability of the plant are preserved in the periodic extended system under the assumption that the zeros of the communication sequence characteristic polynomial do not coincide with the eigenvalues of the plant.",Systems & Control Letters 60,VP88065
53e9b388b7602d9703e6d73f,Eastern promise? east london transformations and the state of surveillance,53f47c48dabfaee4dc8a17a8,Pete Fussey,Short Paper,None,S20869,Information Polity,2012,Journal,17,RV66095,Mary Stein,RV77038,Kimberly Perez,H38179,jcshmpwbes,Editor,AR47129,urban regeneration scheme,R58198,Rejected,"Largely catalysed by hosting the XXX Summer Olympic Games, East London is currently experiencing significant urban regeneration at a rate not seen since the period of post-war reconstruction. In doing so, a series of processes that serve to heighten the intensity of cameras in this already saturated video surveillance landscape are occurring. At the same time, these developments, whilst affecting East London, demonstrate a number of key issues, debates and crises germane to the dissemination and operation of video surveillance across the UK as a whole. These include the intensification and cohesion of video surveillance networks; the role of CCTV in urban regeneration schemes; tensions between disparate applications of CCTV and aspirations for a coherent regulatory framework; and, crucially, how CCTV can be justified at a time of severe economic crisis. The paper explores these issues via the identification and analysis of three broad processes operating in East London: the 'additionality' of Olympic-related surveillance measures; the centripetal surveillance-pull of Olympic-related regeneration programmes; and the co-option and integration of extant CCTV facilities. The strong emphasis on surveillant economies of scale and the integration of existing surveillance infrastructures invite reflection on post-Foucauldian theorisations of networked 'societies of control'.",No,No
53e9b38eb7602d9703e6dc03,Medical record: systematic centralization versus secure on demand aggregation.,53f38646dabfae4b34a14fde,Catherine Quantin,Short Paper,Workshop,S23377,BMC Med. Inf. & Decision Making,2011,Conference,11,RV67796,Stephanie Gentry,RV76174,Daniel Evans,H34006,icdewiokel,Chair,AR40720,computer security,R59719,Rejected,"As patients often see the data of their medical histories scattered among various medical records hosted in several health-care establishments, the purpose of our multidisciplinary study was to define a pragmatic and secure on-demand based system able to gather this information, with no risk of breaching confidentiality, and to relay it to a medical professional who asked for the information via a specific search engine.Scattered data are often heterogeneous, which makes the task of gathering information very hard. Two methods can be compared: trying to solve the problem by standardizing and centralizing all the information about every patient in a single Medical Record system or trying to use the data as is and find a way to obtain the most complete and the most accurate information. Given the failure of the first approach, due to the lack of standardization or privacy and security problems, for example, we propose an alternative that relies on the current state of affairs: an on-demand system, using a specific search engine that is able to retrieve information from the different medical records of a single patient.We describe the function of Medical Record Search Engines (MRSE), which are able to retrieve all the available information regarding a patient who has been hospitalized in different hospitals and to provide this information to health professionals upon request. MRSEs use pseudonymized patient identities and thus never have access to the patient's identity. However, though the system would be easy to implement as it by-passes many of the difficulties associated with a centralized architecture, the health professional would have to validate the information, i.e. read all of the information and create his own synthesis and possibly reject extra data, which could be a drawback. We thus propose various feasible improvements, based on the implementation of several tools in our on-demand based system.A system that gathers all of the currently available information regarding a patient on the request of health-care professionals could be of great interest. This low-cost pragmatic alternative to centralized medical records could be developed quickly and easily. It could also be designed to include extra features and should thus be considered by health authorities.",No,No
53e9b38eb7602d9703e6dc03,Medical record: systematic centralization versus secure on demand aggregation.,53f45d7fdabfaee43ecd5b92,David-Olivier Jaquet-Chiffelle,Short Paper,Workshop,S23377,BMC Med. Inf. & Decision Making,2011,Conference,11,RV67796,Stephanie Gentry,RV76174,Daniel Evans,H34006,icdewiokel,Chair,AR40720,computer security,R59719,Rejected,"As patients often see the data of their medical histories scattered among various medical records hosted in several health-care establishments, the purpose of our multidisciplinary study was to define a pragmatic and secure on-demand based system able to gather this information, with no risk of breaching confidentiality, and to relay it to a medical professional who asked for the information via a specific search engine.Scattered data are often heterogeneous, which makes the task of gathering information very hard. Two methods can be compared: trying to solve the problem by standardizing and centralizing all the information about every patient in a single Medical Record system or trying to use the data as is and find a way to obtain the most complete and the most accurate information. Given the failure of the first approach, due to the lack of standardization or privacy and security problems, for example, we propose an alternative that relies on the current state of affairs: an on-demand system, using a specific search engine that is able to retrieve information from the different medical records of a single patient.We describe the function of Medical Record Search Engines (MRSE), which are able to retrieve all the available information regarding a patient who has been hospitalized in different hospitals and to provide this information to health professionals upon request. MRSEs use pseudonymized patient identities and thus never have access to the patient's identity. However, though the system would be easy to implement as it by-passes many of the difficulties associated with a centralized architecture, the health professional would have to validate the information, i.e. read all of the information and create his own synthesis and possibly reject extra data, which could be a drawback. We thus propose various feasible improvements, based on the implementation of several tools in our on-demand based system.A system that gathers all of the currently available information regarding a patient on the request of health-care professionals could be of great interest. This low-cost pragmatic alternative to centralized medical records could be developed quickly and easily. It could also be designed to include extra features and should thus be considered by health authorities.",No,No
53e9b38eb7602d9703e6dc03,Medical record: systematic centralization versus secure on demand aggregation.,53f434d8dabfaee1c0a8f8ee,Gouenou Coatrieux,Short Paper,Workshop,S23377,BMC Med. Inf. & Decision Making,2011,Conference,11,RV67796,Stephanie Gentry,RV76174,Daniel Evans,H34006,icdewiokel,Chair,AR40720,computer security,R59719,Rejected,"As patients often see the data of their medical histories scattered among various medical records hosted in several health-care establishments, the purpose of our multidisciplinary study was to define a pragmatic and secure on-demand based system able to gather this information, with no risk of breaching confidentiality, and to relay it to a medical professional who asked for the information via a specific search engine.Scattered data are often heterogeneous, which makes the task of gathering information very hard. Two methods can be compared: trying to solve the problem by standardizing and centralizing all the information about every patient in a single Medical Record system or trying to use the data as is and find a way to obtain the most complete and the most accurate information. Given the failure of the first approach, due to the lack of standardization or privacy and security problems, for example, we propose an alternative that relies on the current state of affairs: an on-demand system, using a specific search engine that is able to retrieve information from the different medical records of a single patient.We describe the function of Medical Record Search Engines (MRSE), which are able to retrieve all the available information regarding a patient who has been hospitalized in different hospitals and to provide this information to health professionals upon request. MRSEs use pseudonymized patient identities and thus never have access to the patient's identity. However, though the system would be easy to implement as it by-passes many of the difficulties associated with a centralized architecture, the health professional would have to validate the information, i.e. read all of the information and create his own synthesis and possibly reject extra data, which could be a drawback. We thus propose various feasible improvements, based on the implementation of several tools in our on-demand based system.A system that gathers all of the currently available information regarding a patient on the request of health-care professionals could be of great interest. This low-cost pragmatic alternative to centralized medical records could be developed quickly and easily. It could also be designed to include extra features and should thus be considered by health authorities.",No,No
53e9b38eb7602d9703e6dc03,Medical record: systematic centralization versus secure on demand aggregation.,53f4492edabfaedf435d7c69,Eric Benzenine,Short Paper,Workshop,S23377,BMC Med. Inf. & Decision Making,2011,Conference,11,RV67796,Stephanie Gentry,RV76174,Daniel Evans,H34006,icdewiokel,Chair,AR40720,computer security,R59719,Rejected,"As patients often see the data of their medical histories scattered among various medical records hosted in several health-care establishments, the purpose of our multidisciplinary study was to define a pragmatic and secure on-demand based system able to gather this information, with no risk of breaching confidentiality, and to relay it to a medical professional who asked for the information via a specific search engine.Scattered data are often heterogeneous, which makes the task of gathering information very hard. Two methods can be compared: trying to solve the problem by standardizing and centralizing all the information about every patient in a single Medical Record system or trying to use the data as is and find a way to obtain the most complete and the most accurate information. Given the failure of the first approach, due to the lack of standardization or privacy and security problems, for example, we propose an alternative that relies on the current state of affairs: an on-demand system, using a specific search engine that is able to retrieve information from the different medical records of a single patient.We describe the function of Medical Record Search Engines (MRSE), which are able to retrieve all the available information regarding a patient who has been hospitalized in different hospitals and to provide this information to health professionals upon request. MRSEs use pseudonymized patient identities and thus never have access to the patient's identity. However, though the system would be easy to implement as it by-passes many of the difficulties associated with a centralized architecture, the health professional would have to validate the information, i.e. read all of the information and create his own synthesis and possibly reject extra data, which could be a drawback. We thus propose various feasible improvements, based on the implementation of several tools in our on-demand based system.A system that gathers all of the currently available information regarding a patient on the request of health-care professionals could be of great interest. This low-cost pragmatic alternative to centralized medical records could be developed quickly and easily. It could also be designed to include extra features and should thus be considered by health authorities.",No,No
53e9b38eb7602d9703e6dc03,Medical record: systematic centralization versus secure on demand aggregation.,53f3a11edabfae4b34abab04,Bertrand Auverlot,Short Paper,Workshop,S23377,BMC Med. Inf. & Decision Making,2011,Conference,11,RV67796,Stephanie Gentry,RV76174,Daniel Evans,H34006,icdewiokel,Chair,AR40720,computer security,R59719,Rejected,"As patients often see the data of their medical histories scattered among various medical records hosted in several health-care establishments, the purpose of our multidisciplinary study was to define a pragmatic and secure on-demand based system able to gather this information, with no risk of breaching confidentiality, and to relay it to a medical professional who asked for the information via a specific search engine.Scattered data are often heterogeneous, which makes the task of gathering information very hard. Two methods can be compared: trying to solve the problem by standardizing and centralizing all the information about every patient in a single Medical Record system or trying to use the data as is and find a way to obtain the most complete and the most accurate information. Given the failure of the first approach, due to the lack of standardization or privacy and security problems, for example, we propose an alternative that relies on the current state of affairs: an on-demand system, using a specific search engine that is able to retrieve information from the different medical records of a single patient.We describe the function of Medical Record Search Engines (MRSE), which are able to retrieve all the available information regarding a patient who has been hospitalized in different hospitals and to provide this information to health professionals upon request. MRSEs use pseudonymized patient identities and thus never have access to the patient's identity. However, though the system would be easy to implement as it by-passes many of the difficulties associated with a centralized architecture, the health professional would have to validate the information, i.e. read all of the information and create his own synthesis and possibly reject extra data, which could be a drawback. We thus propose various feasible improvements, based on the implementation of several tools in our on-demand based system.A system that gathers all of the currently available information regarding a patient on the request of health-care professionals could be of great interest. This low-cost pragmatic alternative to centralized medical records could be developed quickly and easily. It could also be designed to include extra features and should thus be considered by health authorities.",No,No
53e9b38eb7602d9703e6dc03,Medical record: systematic centralization versus secure on demand aggregation.,53f45249dabfaedd74e1dcf9,François-André Allaert,Short Paper,Workshop,S23377,BMC Med. Inf. & Decision Making,2011,Conference,11,RV67796,Stephanie Gentry,RV76174,Daniel Evans,H34006,icdewiokel,Chair,AR40720,computer security,R59719,Rejected,"As patients often see the data of their medical histories scattered among various medical records hosted in several health-care establishments, the purpose of our multidisciplinary study was to define a pragmatic and secure on-demand based system able to gather this information, with no risk of breaching confidentiality, and to relay it to a medical professional who asked for the information via a specific search engine.Scattered data are often heterogeneous, which makes the task of gathering information very hard. Two methods can be compared: trying to solve the problem by standardizing and centralizing all the information about every patient in a single Medical Record system or trying to use the data as is and find a way to obtain the most complete and the most accurate information. Given the failure of the first approach, due to the lack of standardization or privacy and security problems, for example, we propose an alternative that relies on the current state of affairs: an on-demand system, using a specific search engine that is able to retrieve information from the different medical records of a single patient.We describe the function of Medical Record Search Engines (MRSE), which are able to retrieve all the available information regarding a patient who has been hospitalized in different hospitals and to provide this information to health professionals upon request. MRSEs use pseudonymized patient identities and thus never have access to the patient's identity. However, though the system would be easy to implement as it by-passes many of the difficulties associated with a centralized architecture, the health professional would have to validate the information, i.e. read all of the information and create his own synthesis and possibly reject extra data, which could be a drawback. We thus propose various feasible improvements, based on the implementation of several tools in our on-demand based system.A system that gathers all of the currently available information regarding a patient on the request of health-care professionals could be of great interest. This low-cost pragmatic alternative to centralized medical records could be developed quickly and easily. It could also be designed to include extra features and should thus be considered by health authorities.",No,No
53e9b388b7602d9703e6d908,Category-specific occipitotemporal activation during face perception in dyslexic individuals: an MEG study.,53f42ad5dabfaeb22f3dd1d5,A Tarkiainen,Demo Paper,None,S22631,NeuroImage,2003,Journal,19,RV69359,Jessica Smith,RV76912,Sean Schroeder,H37049,tbksfdqozy,Editor,AR49840,Magnetoencephalography,R55931,Rejected,"In dyslexia, it is consistently found that letter strings produce an abnormally weak or no response in the left occipitotemporal cortex. Time-sensitive imaging techniques have located this deficit to the category-specific processing stage at about 150 ms after stimulus presentation. The typically reported behavioral impairments in dyslexia suggest that the lack of occipitotemporal activation is specific to reading. It could, however, also reflect a more general dysfunction in the left inferior occipitotemporal cortex or in the time window of category-specific activation (150 to 200 ms). As early cortical processing of faces follows a sequence practically identical to that for letter strings, both in location and in timing, we investigated these possibilities by comparing face-specific occipitotemporal activations in dyslexic and non-reading-impaired subjects. We found that both the stage of general visual feature analysis at about 100 ms and the earliest face-specific activation at about 150 ms were essentially normal in the dyslexic individuals. The present results emphasize the special nature of the occipitotemporal abnormality to letter strings in dyslexia. However, in behavioral tests dyslexic subjects were slower and more error-prone than non-reading-impaired subjects in judging the similarity of faces and geometrical shapes. This effect may be related to reduced activation of the right parietotemporal cortex at about 250 ms after stimulus onset.",No,No
53e9b388b7602d9703e6d908,Category-specific occipitotemporal activation during face perception in dyslexic individuals: an MEG study.,53f42b56dabfaeb22f3e795f,P Helenius,Demo Paper,None,S22631,NeuroImage,2003,Journal,19,RV69359,Jessica Smith,RV76912,Sean Schroeder,H37049,tbksfdqozy,Editor,AR49840,Magnetoencephalography,R55931,Rejected,"In dyslexia, it is consistently found that letter strings produce an abnormally weak or no response in the left occipitotemporal cortex. Time-sensitive imaging techniques have located this deficit to the category-specific processing stage at about 150 ms after stimulus presentation. The typically reported behavioral impairments in dyslexia suggest that the lack of occipitotemporal activation is specific to reading. It could, however, also reflect a more general dysfunction in the left inferior occipitotemporal cortex or in the time window of category-specific activation (150 to 200 ms). As early cortical processing of faces follows a sequence practically identical to that for letter strings, both in location and in timing, we investigated these possibilities by comparing face-specific occipitotemporal activations in dyslexic and non-reading-impaired subjects. We found that both the stage of general visual feature analysis at about 100 ms and the earliest face-specific activation at about 150 ms were essentially normal in the dyslexic individuals. The present results emphasize the special nature of the occipitotemporal abnormality to letter strings in dyslexia. However, in behavioral tests dyslexic subjects were slower and more error-prone than non-reading-impaired subjects in judging the similarity of faces and geometrical shapes. This effect may be related to reduced activation of the right parietotemporal cortex at about 250 ms after stimulus onset.",No,No
53e9b388b7602d9703e6d908,Category-specific occipitotemporal activation during face perception in dyslexic individuals: an MEG study.,5405beaadabfae450f3cd31a,R Salmelin,Demo Paper,None,S22631,NeuroImage,2003,Journal,19,RV69359,Jessica Smith,RV76912,Sean Schroeder,H37049,tbksfdqozy,Editor,AR49840,Magnetoencephalography,R55931,Rejected,"In dyslexia, it is consistently found that letter strings produce an abnormally weak or no response in the left occipitotemporal cortex. Time-sensitive imaging techniques have located this deficit to the category-specific processing stage at about 150 ms after stimulus presentation. The typically reported behavioral impairments in dyslexia suggest that the lack of occipitotemporal activation is specific to reading. It could, however, also reflect a more general dysfunction in the left inferior occipitotemporal cortex or in the time window of category-specific activation (150 to 200 ms). As early cortical processing of faces follows a sequence practically identical to that for letter strings, both in location and in timing, we investigated these possibilities by comparing face-specific occipitotemporal activations in dyslexic and non-reading-impaired subjects. We found that both the stage of general visual feature analysis at about 100 ms and the earliest face-specific activation at about 150 ms were essentially normal in the dyslexic individuals. The present results emphasize the special nature of the occipitotemporal abnormality to letter strings in dyslexia. However, in behavioral tests dyslexic subjects were slower and more error-prone than non-reading-impaired subjects in judging the similarity of faces and geometrical shapes. This effect may be related to reduced activation of the right parietotemporal cortex at about 250 ms after stimulus onset.",No,No
53e9b388b7602d9703e6d76e,Thermal Consideration In Led Array Design For Lcd Backlight Unit Applications,5631683845cedb3399ddbd9a,Bong-Ryeol Park,Full Paper,Workshop,S23870,IEICE ELECTRONICS EXPRESS,2010,Conference,7,RV69073,Elizabeth White,RV75901,Henry Davis,H32577,svqjigmvrc,Chair,AR48447,backlight unit,R50466,Rejected,"Thermal effects were investigated in a liquid crystal display (LCD) backlight unit (BLU) that was composed of light emitting diode (LED) arrays. The driving power for a single LED in a BLU is determined by the desired brightness of the LCD panel and the pitch distance between adjacent LEDs. As the pitch distance increases, individual LEDs need to be driven by a higher power in order to maintain the same brightness. Since the junction temperature of an LED plays an important role in LED performance, such as optical efficiency, intensity degradation, and lifetime, the maximum driving power for an LED should be limited by a critical level of the junction temperature. A guideline for designing LED BLU panels taking account of the junction temperature is presented using various parameters of LED arrays.",No,No
53e9b388b7602d9703e6d76e,Thermal Consideration In Led Array Design For Lcd Backlight Unit Applications,53f42cd9dabfaee1c0a2bbf3,Ho-Young Cha,Full Paper,Workshop,S23870,IEICE ELECTRONICS EXPRESS,2010,Conference,7,RV69073,Elizabeth White,RV75901,Henry Davis,H32577,svqjigmvrc,Chair,AR48447,backlight unit,R50466,Rejected,"Thermal effects were investigated in a liquid crystal display (LCD) backlight unit (BLU) that was composed of light emitting diode (LED) arrays. The driving power for a single LED in a BLU is determined by the desired brightness of the LCD panel and the pitch distance between adjacent LEDs. As the pitch distance increases, individual LEDs need to be driven by a higher power in order to maintain the same brightness. Since the junction temperature of an LED plays an important role in LED performance, such as optical efficiency, intensity degradation, and lifetime, the maximum driving power for an LED should be limited by a critical level of the junction temperature. A guideline for designing LED BLU panels taking account of the junction temperature is presented using various parameters of LED arrays.",No,No
53e9b388b7602d9703e6d773,Improving Head Movement Tolerance of Cross-Ratio Based Eye Trackers,53f43b64dabfaee1c0acf0a1,Flavio L. Coutinho,Short Paper,None,S20190,International Journal of Computer Vision,2013,Journal,101,RV67445,Benjamin Johnson,RV76074,Jeremiah Dixon,H35671,rituxqvijw,Editor,AR46442,Eye tracking,R57537,Accepted,"When first introduced, the cross-ratio (CR) based remote eye tracking method offered many attractive features for natural human gaze-based interaction, such as simple camera setup, no user calibration, and invariance to head motion. However, due to many simplification assumptions, current CR-based methods are still sensitive to head movements. In this paper, we revisit the CR-based method and introduce two new extensions to improve the robustness of the method to head motion. The first method dynamically compensates for scale changes in the corneal reflection pattern, and the second method estimates true coplanar eye features so that the cross-ratio can be applied. We present real-time implementations of both systems, and compare the performance of these new methods using simulations and user experiments. Our results show a significant improvement in robustness to head motion and, for the user experiments in particular, an average reduction of up to 40 % in gaze estimation error was observed.",International Journal of Computer Vision 101,VP82722
53e9b388b7602d9703e6d773,Improving Head Movement Tolerance of Cross-Ratio Based Eye Trackers,53f4307adabfaee2a1ca3c2f,Carlos H. Morimoto,Short Paper,None,S20190,International Journal of Computer Vision,2013,Journal,101,RV67445,Benjamin Johnson,RV76074,Jeremiah Dixon,H35671,rituxqvijw,Editor,AR46442,Eye tracking,R57537,Accepted,"When first introduced, the cross-ratio (CR) based remote eye tracking method offered many attractive features for natural human gaze-based interaction, such as simple camera setup, no user calibration, and invariance to head motion. However, due to many simplification assumptions, current CR-based methods are still sensitive to head movements. In this paper, we revisit the CR-based method and introduce two new extensions to improve the robustness of the method to head motion. The first method dynamically compensates for scale changes in the corneal reflection pattern, and the second method estimates true coplanar eye features so that the cross-ratio can be applied. We present real-time implementations of both systems, and compare the performance of these new methods using simulations and user experiments. Our results show a significant improvement in robustness to head motion and, for the user experiments in particular, an average reduction of up to 40 % in gaze estimation error was observed.",International Journal of Computer Vision 101,VP82722
53e9b38eb7602d9703e6dc41,Applying a usage control model in an operating system kernel,53f36b4adabfae4b349acf3b,Rafael Teigão,Full Paper,None,S29043,J. Network and Computer Applications,2011,Journal,34,RV68558,Savannah Walker,RV70303,Michael Mccarty,H31438,qffvkjiptv,Editor,AR47199,traditional access control,R54215,Accepted,"Operating systems traditionally use access control mechanisms to manage access to system resources like files, network connections, and memory areas. However, classic access control models are not suitable for regulating access to the diversity of ways data is available and used today. Modern usage control models go beyond traditional access control, addressing its limitations related to attribute mutability and continuous usage permission validation. The recently proposed UCONABC model establishes a predicate-based framework to satisfy the new access/usage control needs in computing systems. This paper defines a usage control model based on UCONABC and describes a framework to implement it in an operating system kernel, on top of the existing DAC mechanism. A language for representing usage control entities and rules is also proposed, and some typical access/usage control scenarios are represented using it, to show its usefulness. Finally, a prototype of the proposed framework was built in an operating system kernel, to control the usage of local files. The prototype evaluation shows that the proposed model is feasible, straightforward, and may serve as a basis for more complex usage control frameworks.",J. Network and Computer Applications 34,VP86022
